DMS_id,n,EU,AU,frac_split,min_pair_rho,min_pair,min_pair2,min_pair2_rho,max_pair,max_pair_rho,dev_MSA_Potts,cen_MSA_Potts,dev_Evo_Conservation,cen_Evo_Conservation,dev_MSA_Conditioned,cen_MSA_Conditioned,dev_ESM_Masked,cen_ESM_Masked,dev_AR_PLM,cen_AR_PLM,dev_xTrimoPGLM,cen_xTrimoPGLM,dev_Inverse_Folding,cen_Inverse_Folding,dev_Struct_PLM,cen_Struct_PLM,dev_Struct_MSA_Hybrid,cen_Struct_MSA_Hybrid,dev_CNN_RNN,cen_CNN_RNN,EU_pct,AU_pct,taxon,coarse_selection_type,selection_assay,seq_len,MSA_Neff_L,MSA_num_seqs,MSA_perc_cov,MSA_Neff_L_category,region_mutated,UniProt_ID,source_organism,DMS_number_multiple_mutants,rho_ens,rho_best_single,rho_MSA_Potts,rho_Evo_Conservation,rho_MSA_Conditioned,rho_ESM_Masked,rho_AR_PLM,rho_xTrimoPGLM,rho_Inverse_Folding,rho_Struct_PLM,rho_Struct_MSA_Hybrid,rho_CNN_RNN
ENV_HV1BR_Haddox_2016,12863,0.13347171588670984,0.1315193551038326,0.3314934307704268,0.32827154385321844,MSA_Potts vs Struct_PLM,Evo_Conservation vs Struct_PLM,0.35590863390593297,Evo_Conservation vs MSA_Conditioned,0.9228397371623724,0.10899778781489443,0.6945188802742952,0.09067630933048541,0.7454281659874259,0.07139448814773684,0.7914671061222489,0.09256333235904056,0.7123433525139434,0.0870183481785102,0.7606520913136509,0.08912160493113461,0.7353716379387186,0.15291562676008336,0.46461260715694536,0.1675912153222332,0.4529380249161027,0.09109477694845272,0.7277618990295391,0.07529975780763212,0.7683241273724427,83.0,78.0,Virus,OrganismalFitness,Viral replication,861,43.39,74844,0.98,Medium,31-707,ENV_HV1BR,Human immunodeficiency virus type 1 group M subtype B (isolate BRU/LAI) (HIV-1),0,0.3885074003338274,0.3229147528200317,0.3386657837264324,0.3640129721576587,0.3650603009597732,0.2961135151784104,0.3712182370212037,0.3395779837370254,0.1968004357212297,0.2594773706678995,0.3684458102638948,0.3599590203123703
EPHB2_HUMAN_Tsuboyama_2023_1F0M,1960,0.07775778688220115,0.07268506737764206,0.04081632653061224,0.7630305574420926,AR_PLM vs Inverse_Folding,MSA_Potts vs Inverse_Folding,0.7671936948311842,MSA_Conditioned vs Struct_MSA_Hybrid,0.9737392339679748,0.07009260030542828,0.8793097602783244,0.0460540833680411,0.9277955873650385,0.032860821879772316,0.9403722560713982,0.03957038733860891,0.9342144312095448,0.08087883520755242,0.8793073571416379,0.05819596869359989,0.9066900944396878,0.10025765306122449,0.8251384784801392,0.04823476329307232,0.9261586092858879,0.03782786686103012,0.9338499984888925,0.06172676315424128,0.9082402886295617,1.0,0.0,Human,Stability,Stability,66,126.33,212234,0.894,High,1-66,EPHB2_HUMAN,Homo sapiens,721,0.81061213991805,0.8388090150662233,0.7278981592246863,0.8106522651152204,0.7901729915916123,0.8051891494815088,0.6816782216213056,0.7444542346928007,0.809734300469837,0.8355039510250105,0.8283399741956867,0.7290165010151001
ERBB2_HUMAN_Elazar_2016,326,0.11402918817065565,0.11874066632390638,0.1687116564417178,0.3919854040772827,MSA_Potts vs Inverse_Folding,Inverse_Folding vs Struct_MSA_Hybrid,0.4476553452525306,ESM_Masked vs Struct_PLM,0.9531940038307093,0.10657313661284454,0.7620564399491685,0.07991111194750775,0.8097486456400634,0.05132673416387519,0.8588281512693743,0.07110510996524771,0.8382187691594072,0.08249777309395662,0.8201960667689626,0.06690033497685273,0.8307280301033853,0.16763113653756884,0.467514877319374,0.07622479832386114,0.8180676481421102,0.06993425922440939,0.8225048311248178,0.09652100819250506,0.7554455899149741,52.0,57.0,Human,Expression,Membrane-protein insertion,1255,0.32,8311,0.981,Low,651-674,ERBB2_HUMAN,Homo sapiens,0,0.4818362832720937,0.5524176422225135,0.3030710665722534,0.4372950003827344,0.4687073483384881,0.4699023322090632,0.5641858826342236,0.4195729121703966,0.2075949601686899,0.5529554783016271,0.4434585639858533,0.4504048667172241
ESTA_BACSU_Nutschel_2020,2172,0.11463845025829456,0.12195065644630008,0.19613259668508287,0.5890465502202544,AR_PLM vs Inverse_Folding,ESM_Masked vs Inverse_Folding,0.6086657302377763,ESM_Masked vs xTrimoPGLM,0.9190134372119253,0.10516066415916848,0.7480566621230592,0.0970431121805851,0.7650088232510133,0.06645830436370256,0.8413612685043201,0.08972350395174027,0.7948397972708107,0.09279468049747498,0.7680828572583509,0.08379217695611427,0.7837560310577262,0.1286189498692551,0.6531104229444725,0.0797818049804024,0.8006957622162313,0.06275522244719613,0.8309969104881936,0.07989032804362006,0.7895900595119208,56.0,63.0,Prokaryote,Stability,thermostability,212,313.28,234310,0.774,High,32-205,ESTA_BACSU,Bacillus subtilis,0,0.4581283838325431,0.3421845288342145,0.4180583811588472,0.4496883345857354,0.4208557205283452,0.3288219665121409,0.3312290878395494,0.3333440826849952,0.5371933587903507,0.4017136009004098,0.4972494846735462,0.375326761836234
F7YBW8_MESOW_Aakre_2015,9192,0.11440831844168096,0.12200203951129424,0.16090078328981725,0.3959983842518383,Evo_Conservation vs Inverse_Folding,MSA_Potts vs Inverse_Folding,0.4540693178961511,MSA_Conditioned vs ESM_Masked,0.9685354425398688,0.08855375052738182,0.8076219750244029,0.10003997773508226,0.7789516544482508,0.05848186540344993,0.8573357356253327,0.0605903886352659,0.8582035760958123,0.11697136261511189,0.7160694935777193,0.07831361790111253,0.7934325528882289,0.1630401059668187,0.5247850393368263,0.06464605500096829,0.8266125285498731,0.06539868069016258,0.827655553241027,0.07518958208510168,0.8061935336814365,55.0,63.0,Prokaryote,OrganismalFitness,fitness,93,176.23,38613,0.774,High,59-64,F7YBW8_MESOW,Mesorhizobium opportunistum,9155,0.3791037761359691,0.0949568917535095,0.4260778386280787,0.4204696231194862,0.433655286718158,0.4184103550440344,0.1558036132977446,0.4170694057151694,0.1394361222526068,0.3311697282699602,0.2796783920466013,0.348183974807732
F7YBW8_MESOW_Ding_2023,7922,0.0903941697578922,0.08421848676236722,0.08078767987881848,0.5616259989829975,xTrimoPGLM vs Inverse_Folding,AR_PLM vs Inverse_Folding,0.6332797375694103,MSA_Conditioned vs ESM_Masked,0.9758429090181734,0.058638086104307034,0.8964681258400762,0.05625775530899467,0.8986319682985427,0.04176386051981234,0.9165810725359483,0.047053807973699985,0.9114469901184614,0.0822472108400675,0.8496012507482896,0.08691802690046006,0.8307402250818335,0.13777243741220652,0.6941221054358181,0.05983553396350766,0.8872591791609765,0.04474941215010113,0.9101062931222719,0.062380383803091674,0.884927330140683,5.0,3.0,Prokaryote,OrganismalFitness,growth enrichment,93,176.23,38613,0.774,High,48-82,F7YBW8_MESOW,Mesorhizobium opportunistum,7842,0.5418325575432075,0.6848549211967078,0.5471448402160329,0.5595285096330684,0.5171495263186358,0.4759097652965313,0.3960720461353174,0.3299740697912771,0.5521459968791415,0.6526158856919424,0.576862934144273,0.4756222936389574
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.09564895420392854,0.10703376282535504,0.09013785790031813,0.6716185541070082,MSA_Potts vs AR_PLM,AR_PLM vs Inverse_Folding,0.6836880362775926,ESM_Masked vs xTrimoPGLM,0.9410497944522451,0.07436842774071155,0.8438117130227554,0.08378930798160394,0.8318461760332929,0.05319455892931377,0.8913014061472302,0.05342812680512807,0.8914105557261549,0.11589643808052265,0.7481970513088341,0.0644595889340331,0.8639580146472137,0.09316465354473268,0.8058129120237093,0.06654857076027075,0.8654612622074795,0.06063029027865086,0.8824938758026845,0.0676256125487162,0.8594232474151344,12.0,25.0,Prokaryote,Stability,Stability,72,141.6,74248,0.986,High,1-72,FECA_ECOLI,Escherichia coli,667,0.5464529337673466,0.6151046153726306,0.4558448172191173,0.5275063164398378,0.4631475468276931,0.5260786300073501,0.3522730888090801,0.4756263242195034,0.6058739246969372,0.6081905868123196,0.5687470186276006,0.4773119035150555
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.1516064411677504,0.13935128760258428,0.46402586903799514,0.3142269247575443,xTrimoPGLM vs Inverse_Folding,MSA_Potts vs xTrimoPGLM,0.32632339262868887,Struct_PLM vs Struct_MSA_Hybrid,0.8354944870289222,0.13225046819447178,0.578548664780055,0.11164226522255603,0.6295956349864102,0.12350722915791218,0.6085345604799949,0.14770392464274645,0.5334662408502348,0.12665520388052998,0.5644897197864037,0.13356274154467032,0.5096627493392398,0.13885740725370857,0.5479301547726542,0.10130005247786357,0.6541588871413027,0.10764569142362705,0.6486073958156635,0.08723552757897986,0.6458027847488108,93.0,87.0,Human,Stability,Stability,69,1.85,3216,0.957,Medium,1-69,FKBP3_HUMAN,Homo sapiens,0,0.5263420679225883,0.5737945949257698,0.4875966445091521,0.5014696829484974,0.3458093918526469,0.1801548228443393,0.2295809283270212,0.1547666196537884,0.6904074030651721,0.5841141415122078,0.6627049260549246,0.3607629718800036
GAL4_YEAST_Kitzman_2015,1195,0.1053075713996048,0.13338747860254085,0.07196652719665272,0.6219631351104188,xTrimoPGLM vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.6506780380150976,ESM_Masked vs Struct_PLM,0.9494370634604461,0.08983162059487754,0.812500186532035,0.0798732515187059,0.8434233774035298,0.05887079474565689,0.880924736819797,0.05713912571558622,0.8785375305312004,0.09362877634028348,0.8175130187507927,0.09815992950636952,0.7808685367253507,0.11327430075337148,0.7069928211245872,0.07018745003297094,0.8532610005472496,0.07228568594153932,0.8309965541756968,0.08488485845836033,0.7977538794418069,30.0,81.0,Eukaryote,OrganismalFitness,"Growth (no selection, 24h)",881,10.02,16159,0.707,Medium,2-65,GAL4_YEAST,Saccharomyces cerevisiae,0,0.6119102270639153,0.5761699254735542,0.5470919221164539,0.6588769217024107,0.5960297396620728,0.5943331336390941,0.4487247170339229,0.5733010101165257,0.4283202927270905,0.6462742163783364,0.6211817454555867,0.4883395989595537
GCN4_YEAST_Staller_2018,2638,0.1399277555531294,0.12150655438595724,0.3411675511751327,0.002947687082924872,Evo_Conservation vs AR_PLM,MSA_Potts vs AR_PLM,0.019391300319997157,MSA_Potts vs Evo_Conservation,0.9807852710597522,0.1020795337213943,0.7279514358010611,0.10211605214739265,0.7246514865293879,0.09112286112862629,0.7312437521041464,0.07831105345312757,0.7628032600508384,0.2315844484769268,0.2000215022151697,0.09523498725782832,0.6667598172093595,0.10375258440670873,0.6273904762431712,0.07023806239286125,0.7555762027096525,0.07837994222578082,0.7652274966542123,0.12867362720128414,0.5428677886643745,86.0,62.0,Eukaryote,Binding,Binding,281,0.66,350,0.719,Low,101-144,GCN4_YEAST,Saccharomyces cerevisiae,2605,0.2790601562703396,0.2307470984383011,0.2479240192424086,0.2416731621172836,0.2378549197922385,0.2803990353490579,0.1481839722831226,0.2663521380072904,0.227898636880346,0.2542655684854666,0.2519693005288502,0.2733252828503938
GDIA_HUMAN_Silverstein_2021,1154,0.10639220006462685,0.11083757282120678,0.13344887348353554,0.5615033204671345,AR_PLM vs Inverse_Folding,xTrimoPGLM vs Inverse_Folding,0.5638043099264965,MSA_Conditioned vs ESM_Masked,0.9318910795164539,0.09255038862139775,0.8054982202598985,0.07695594756439561,0.8318791996619821,0.051495839453256795,0.8769368995948359,0.06931237591198124,0.8498737551444475,0.09990460929107006,0.7841868446804078,0.07751825464288183,0.8205387540047553,0.14124442949297497,0.6182801158720198,0.06869415100516928,0.8376292281306469,0.06575335882425382,0.8509077039206545,0.06516907508808184,0.8450961457325175,34.0,33.0,Human,OrganismalFitness,Yeast Growth,447,0.8,5196,0.996,Low,2-447,GDIA_HUMAN,Homo sapiens,0,0.4947276176159157,0.4358217309969541,0.4517062581580083,0.4472477761236688,0.4948241105592075,0.4622805848480439,0.40542974135214,0.4374807960452946,0.3917910697847068,0.4757121843102196,0.4794691236592993,0.459467926166682
GFP_AEQVI_Sarkisyan_2016,51714,0.14233757235426447,0.1150829858335816,0.3805932629462041,0.12060420499808672,Evo_Conservation vs xTrimoPGLM,MSA_Potts vs xTrimoPGLM,0.12380171533333144,Evo_Conservation vs MSA_Conditioned,0.960244402228026,0.11262010577614656,0.6829079348086533,0.10197068472098628,0.7100844633845321,0.09246416412685662,0.734504969303123,0.19614706640696436,0.39478814386256045,0.07839647195912171,0.7226254690704401,0.18786710698431655,0.31147382016108754,0.11100122812109658,0.6506065995386704,0.08103410610935902,0.7353081258584387,0.08748754598239243,0.7347371480428551,0.057519964081106933,0.7570644045027519,87.0,45.0,Eukaryote,Activity,Fluorescence,238,0.06,396,0.975,Low,3-237,GFP_AEQVI,Aequorea victoria,50630,0.6812399367539329,0.6947561283478243,0.6777468603772538,0.6821807007713512,0.7077375172142862,0.1155985306206457,0.5843855912014636,0.0340021484879648,0.6926798997211588,0.7044369225710376,0.7586188576325732,0.5765668669051022
GLPA_HUMAN_Elazar_2016,245,0.13029050468452075,0.12909378861078047,0.33877551020408164,0.25053438571671743,MSA_Potts vs Inverse_Folding,MSA_Potts vs AR_PLM,0.30314323402344556,ESM_Masked vs Struct_PLM,0.9204593488037014,0.1708449257253922,0.4693648676155453,0.1103068166041927,0.6923059967523559,0.10617631542412882,0.7183388565721132,0.0722970984312092,0.7936761912362558,0.10646341802026935,0.7384730953143884,0.0999605719838956,0.7284689868862809,0.13055726780508123,0.6087017905025193,0.0786366791614605,0.7753186678056049,0.07204886852700264,0.7704345119000604,0.06935665694849369,0.7746778263713725,80.0,75.0,Human,Expression,Membrane-protein insertion,150,0.51,273,1.0,Low,94-108,GLPA_HUMAN,Homo sapiens,0,0.4875470220075236,0.5748835159813626,0.1657698766724673,0.4285176305902762,0.4431589654268207,0.450623946721634,0.3820082147394807,0.3737057638250893,0.3548175593271906,0.5435749090125547,0.5147682285953226,0.4611133233944897
GRB2_HUMAN_Faure_2021,63366,0.09776322412323979,0.1030931252797618,0.0850929520563078,0.6854387014885718,xTrimoPGLM vs Inverse_Folding,Evo_Conservation vs Inverse_Folding,0.7208970324973445,Struct_PLM vs Struct_MSA_Hybrid,0.9594369463390897,0.08022130229244438,0.8404070504631244,0.07778129946803905,0.8441302829222344,0.047041890875165894,0.8957908227263184,0.06095428338177078,0.8809917422111241,0.08881440831193592,0.8225418998813843,0.0960652504228141,0.7897110172783028,0.10674195099432893,0.7635519060974203,0.057694544093616414,0.8811465323433042,0.06369508821847969,0.8748127945418712,0.07162171934948566,0.8528515739327732,16.0,18.0,Human,OrganismalFitness,Yeast growth,217,6.78,33228,0.816,Medium,159-214,GRB2_HUMAN,Homo sapiens,62332,0.6250688796836723,0.7133557860891971,0.5468448484517205,0.5251934189644057,0.5733041565136437,0.5855941449023463,0.5170092296806529,0.49918385606938,0.6614245930265681,0.6819767261079286,0.6806530898222596,0.5589296561878391
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.1259954888124096,0.1306305818104784,0.2759615384615385,0.41688352925575584,MSA_Potts vs AR_PLM,MSA_Potts vs Inverse_Folding,0.45468234914362887,Struct_PLM vs Struct_MSA_Hybrid,0.9183745954994987,0.14307183801775147,0.5595771967209049,0.0780713141025641,0.7869188132500143,0.09550798200197239,0.7578782980456062,0.07692874753451676,0.7867767780330551,0.12422562253451676,0.6536843734451999,0.09074522312623273,0.7388836410058026,0.10636276503944773,0.7188072140436803,0.08852724358974358,0.7657085383880587,0.08036966839250492,0.7816023196872923,0.09250884492110453,0.7239680945472857,76.0,77.0,Virus,Stability,Stability,55,30.76,2128,0.945,Medium,1-55,HCP_LAMBD,Escherichia phage lambda (Bacteriophage lambda),0,0.6961676741667459,0.7324018563114568,0.3303292178500867,0.6569457207522778,0.56201888088806,0.6829557675643227,0.4340107773014861,0.6230150809931773,0.7319860645049918,0.7787757726057203,0.7261687811620534,0.5091738964997148
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.12219375275079332,0.12748751795913488,0.24382384532760473,0.35834468043988343,AR_PLM vs Inverse_Folding,xTrimoPGLM vs Inverse_Folding,0.4407838293521316,Struct_PLM vs Struct_MSA_Hybrid,0.9607585143233207,0.08872725690925864,0.7850052445255196,0.08294799386579589,0.7979213437809268,0.0663410482628237,0.8304351001577692,0.08473494573047967,0.7573576175504395,0.14544264135010604,0.5745887114483732,0.09878886473339847,0.7194312440099934,0.15817008507663716,0.5143530276914277,0.05571470810420763,0.8129752630057399,0.07096152076951281,0.7935654669295988,0.07592625601820178,0.7741406640244155,69.0,73.0,Human,Stability,Stability,72,17.22,18660,0.903,Medium,1-72,HECD1_HUMAN,Homo sapiens,4342,0.3846339177534492,0.3133638439435496,0.3465718919801863,0.3331598508843106,0.3700332592144644,0.4447802161962343,0.2684883567741463,0.3918709781737533,0.364746779823575,0.3887379126402948,0.3452696962859988,0.3659025482639101
HEM3_HUMAN_Loggerenberg_2023,5689,0.11085942592105821,0.11226099127097094,0.1513447002988223,0.47319702416742576,Inverse_Folding vs CNN_RNN,MSA_Potts vs Inverse_Folding,0.5708939225661959,MSA_Conditioned vs ESM_Masked,0.9596462033520673,0.07726830911555414,0.8288764305989016,0.07083845606661236,0.8387068739328664,0.05054466971407952,0.8702615969888509,0.0680492090961225,0.8410464853974963,0.0871715202900508,0.7992283819714741,0.06874356288544348,0.8323040176979828,0.1406568394847793,0.5985737361168345,0.06522996753162186,0.8363655579723296,0.06145773974075044,0.8489489877585041,0.13743786225336738,0.6108045605557575,44.0,38.0,Human,Activity,activity,361,32.84,59544,0.85,Medium,19-360,HEM3_HUMAN,Homo sapiens,0,0.4535012601363029,0.423621313619248,0.4172801228396803,0.4491536585714187,0.4440786878756542,0.4051450855273852,0.3904449518681897,0.4269814766482525,0.3341506327458945,0.4412434547515367,0.4581317162602528,0.2959603270591529
HIS7_YEAST_Pokusaeva_2019,496137,0.11682083636457842,0.11443015527165099,0.21675666197038318,0.4570243220890019,xTrimoPGLM vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.48829327734987193,MSA_Conditioned vs ESM_Masked,0.9527608112250942,0.07746568652385154,0.825097773386365,0.09490582823880647,0.7743339208106327,0.05369955827430714,0.8553176423835195,0.0723694341597757,0.8288000333170527,0.09094238367975033,0.7888343854110859,0.10559961212488073,0.7445027739250389,0.1484234964704535,0.5837450156376935,0.09543158570805897,0.7536670854589266,0.07778956887776464,0.8034214605112621,0.08786702234956993,0.7617737870795547,62.0,44.0,Eukaryote,OrganismalFitness,Growth,220,23.97,40154,0.873,Medium,6-211,HIS7_YEAST,Saccharomyces cerevisiae,495969,0.5647736194053595,0.5632653357588231,0.5513896254220233,0.5293488900765334,0.5716852220559351,0.4784208889420763,0.5094755806522427,0.3184658307612251,0.5377348218865159,0.5729307911175182,0.5899468577990846,0.4042113057371073
HMDH_HUMAN_Jiang_2019,16853,0.11398089649738964,0.11974838237662491,0.17326292054827033,0.5201476663011401,MSA_Potts vs Inverse_Folding,AR_PLM vs Inverse_Folding,0.5418850134431555,MSA_Conditioned vs ESM_Masked,0.9399647981832244,0.09213687936765849,0.7932565386196262,0.07297615389430533,0.8310585575319205,0.05736106700435127,0.8548397707588751,0.0637329653582894,0.843088988198621,0.11780934943334236,0.7300100244694044,0.07342681725212966,0.809889555984767,0.14431073415919213,0.5709535442366522,0.09629506210051246,0.7690382388550552,0.07367767280688746,0.8241228598895937,0.07921552441555424,0.7941543597714795,51.0,58.0,Human,OrganismalFitness,Fitness,888,0.58,3153,0.995,Low,2-888,HMDH_HUMAN,Homo sapiens,0,0.44008572625018,0.3882950650984642,0.4331884546099897,0.4742391514677387,0.3793937924323663,0.4455322534073491,0.2042801289560581,0.359370670813334,0.1791940149703244,0.4979223628592903,0.4900407078115061,0.4227559440820358
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2252,0.11649841801559092,0.12643442098773622,0.19449378330373002,0.4896509790451806,xTrimoPGLM vs Inverse_Folding,Inverse_Folding vs CNN_RNN,0.5296948426872894,MSA_Conditioned vs ESM_Masked,0.9586410766786718,0.09514930219253828,0.7875370043420222,0.07682450807492215,0.817350196518112,0.06585341021782361,0.8437890812851107,0.058978822324370316,0.8418198755414236,0.09618068591355411,0.7828381121129288,0.09347925191422506,0.762004938129494,0.14221471579239608,0.578951708096161,0.0806074227027459,0.7920977212152293,0.09355486393516926,0.7764944750799878,0.09906805423663932,0.7364402936151881,60.0,70.0,Eukaryote,OrganismalFitness,Growth (H2O2 stress),709,6.47,48695,0.917,Medium,291-409,HSP82_YEAST,Saccharomyces cerevisiae,0,0.4038248401685225,0.269881015219822,0.3749539468390626,0.4210703107755375,0.4172322467769602,0.4110554667385955,0.4154598626538112,0.4015879443559609,0.1513956889473769,0.3273022576265346,0.2905445843897277,0.3665317793958016
HSP82_YEAST_Flynn_2019,13294,0.10670763613727278,0.11229402540761999,0.13961185497216788,0.570671869360659,AR_PLM vs Inverse_Folding,xTrimoPGLM vs Inverse_Folding,0.5737343607108351,MSA_Conditioned vs ESM_Masked,0.9568462460454832,0.08530220321906899,0.8222691240481599,0.07852191364102862,0.8285071992792462,0.05245634487089706,0.8744075366836668,0.06541326437588449,0.849072267225536,0.09289267865553165,0.8011239194732283,0.078729220132745,0.8186966633288129,0.13710086152525156,0.6275188719375364,0.08288067785524691,0.807200975428147,0.07771178417734452,0.8271241117744146,0.06538594895259958,0.8482276936628929,35.0,39.0,Eukaryote,OrganismalFitness,"growth, nitrogen depletion (0.0125% ammonium sulfate), hyperosmotic shock (0.8 M NaCl), alcohol stress (7.5% ethanol), sulfhydryl-oxidation (0.85 mM diamide), temperature shock (37C)",709,5.45,38923,0.862,Medium,2-709,HSP82_YEAST,Saccharomyces cerevisiae,0,0.4304841182220858,0.3710020358712642,0.3993500893787444,0.4558122986472667,0.4116944353644347,0.3897079037593546,0.4148690566311835,0.4208759698933321,0.2081699859554075,0.3814876620062875,0.398588569632726,0.4050320125600259
HSP82_YEAST_Mishra_2016,4323,0.10379926815190733,0.10785618209038333,0.11496645847790886,0.5364312685685393,MSA_Potts vs Inverse_Folding,Evo_Conservation vs Inverse_Folding,0.5383778082288395,MSA_Conditioned vs ESM_Masked,0.9615339135247748,0.08544648195494989,0.8266191097055594,0.08004144725833968,0.8328252970101802,0.04574810835147433,0.8870769126422732,0.061015549687008744,0.8640662355000851,0.0807327592887875,0.8354981206649597,0.07117505975699236,0.8423880705473094,0.14747964714590944,0.5845649179436234,0.0733898145735769,0.838853923654744,0.07061058981428105,0.8490408512734496,0.06777362135123656,0.8507084058479089,27.0,26.0,Eukaryote,OrganismalFitness,Growth,709,5.45,38923,0.862,Medium,2-231,HSP82_YEAST,Saccharomyces cerevisiae,0,0.5438422107102472,0.4658722880200441,0.5322209284057597,0.5766722456428565,0.5323803418928115,0.526249313787937,0.5231613782229926,0.5317941987519692,0.2079649586104383,0.4852879370156615,0.5095805388259886,0.5032026411135845
HXK4_HUMAN_Gersing_2022_activity,8570,0.10679405536908605,0.10981902345598053,0.12683780630105018,0.6084060963325748,AR_PLM vs Inverse_Folding,xTrimoPGLM vs Inverse_Folding,0.6260139515786193,MSA_Conditioned vs ESM_Masked,0.963166830281615,0.0809173425701898,0.8354852949966523,0.07596817977377145,0.8399514231118625,0.05096793060738957,0.8834286457464473,0.05588124339924669,0.8731468973683519,0.10174834513129342,0.7824156136332276,0.08613679143593814,0.806132225877009,0.12409708094095029,0.6813796846876176,0.06987533783829783,0.8450902550529551,0.06823722318817689,0.8535331072184835,0.10455965447112961,0.7567832645223285,35.0,32.0,Human,OrganismalFitness,functional complementation to reduced growth on glucose medium,465,4.99,23354,1.0,Medium,2-465,HXK4_HUMAN,Homo sapiens,0,0.5456649107225692,0.5074059033941519,0.5092388540382765,0.5238462638631185,0.5274379867911133,0.5325070910308465,0.4520415748930562,0.4916631917158591,0.4148785785903729,0.540489987346466,0.5393660245001225,0.4349470307513476
HXK4_HUMAN_Gersing_2023_abundance,8396,0.10243267925778728,0.10118810405327222,0.11219628394473559,0.5975682783559062,AR_PLM vs Inverse_Folding,xTrimoPGLM vs Inverse_Folding,0.6202888563317819,MSA_Conditioned vs ESM_Masked,0.9637832796323771,0.08333411402754384,0.8315765643833376,0.07334381137504847,0.8510698226351097,0.048674389742069606,0.8916662315203499,0.05362151655283568,0.8818884392741926,0.10208594116408494,0.7866079641377008,0.08735866361190622,0.8120879186699469,0.12897835149612977,0.6775064480824669,0.068606762708983,0.853783545290418,0.06512278026553327,0.8655144867972262,0.06420761561480723,0.8589243558495813,25.0,13.0,Human,Expression,abundance,465,5.38,24177,0.966,Medium,2-465,HXK4_HUMAN,Homo sapiens,0,0.4119300901608122,0.3988557663449953,0.3630710042345953,0.3674984091017652,0.4020972200339311,0.3907181563061447,0.321137218819446,0.3399169983126047,0.3921728741382827,0.4300343944343598,0.3983492506952386,0.39863089090975
I6TAH8_I68A0_Doud_2015,9462,0.17689097020045833,0.15277815961731023,0.6623335447051364,0.04572615143437787,MSA_Potts vs xTrimoPGLM,MSA_Potts vs ESM_Masked,0.05440230940784546,ESM_Masked vs xTrimoPGLM,0.8960494250248838,0.17485247497646322,0.34738908693511056,0.1357527653137218,0.45941941710503836,0.13093792324530315,0.5094401395706976,0.19111679802978188,0.32560058941899617,0.10716209407041555,0.5127843520999105,0.16139323133366792,0.30267806488028853,0.15301466744281356,0.36618012560027025,0.1363985387123965,0.4340748564960288,0.12259262252687879,0.4768708585881564,0.0892343573584574,0.5316618431520114,100.0,94.0,Virus,OrganismalFitness,,498,2.15,15390,1.0,Medium,1-498,I6TAH8_I68A0,Influenza A virus (strain A/Aichi/2/1968 H3N2),0,0.3527256653937047,0.296758647531098,0.3366944358740119,0.3837117391020002,0.4070854268545157,0.0193308510288669,0.3128271196664625,0.0225229694995306,0.218204378208637,0.1742025503233595,0.3722775371250907,0.2496365789457481
IF1_ECOLI_Kelsic_2016,1367,0.10561629453317958,0.11521135538467529,0.12948061448427212,0.567284182382294,xTrimoPGLM vs Inverse_Folding,AR_PLM vs Inverse_Folding,0.6448435573866096,ESM_Masked vs CNN_RNN,0.9285101662400027,0.08092359581146641,0.821947914683266,0.0877346096648506,0.7922220771788946,0.07006939089382985,0.8365952765714464,0.06870738433914543,0.8596184220219366,0.0909616313897069,0.8015734917085314,0.10461435798038089,0.7564827743880833,0.11546952614016207,0.7266619253115821,0.05659331220978986,0.8607575427060432,0.07455121389023714,0.8305101020847755,0.06875174699125072,0.8451848899449027,32.0,46.0,Prokaryote,OrganismalFitness,Growth,72,536.24,361806,0.806,High,1-72,IF1_ECOLI,Escherichia coli,0,0.5748742295545402,0.4233235668756225,0.5428088084289103,0.512340789049437,0.5303242410896298,0.5963190913901192,0.4595315027413965,0.4946297650280681,0.4510196943286449,0.6056570539608198,0.5094990854039465,0.5245295260132035
ILF3_HUMAN_Tsuboyama_2023_2L33,1329,0.11856177506573795,0.1331774864560147,0.21519939804364183,0.5320285220439288,MSA_Potts vs AR_PLM,MSA_Potts vs xTrimoPGLM,0.5341010833312867,MSA_Conditioned vs Struct_MSA_Hybrid,0.9125256760250522,0.10456966706883902,0.718413015040045,0.08561238245516892,0.7864735993669307,0.0691816311213098,0.8179874598443231,0.08185964806992176,0.7934657498604888,0.11899278373298623,0.6890870526680563,0.10953008866475941,0.6943075822909144,0.12373011384063669,0.6528216463960894,0.0767590228815509,0.7830148525438084,0.07712867798524285,0.7986082932829933,0.07154752192179135,0.792163235115939,65.0,81.0,Human,Stability,Stability,71,309.51,145438,0.915,High,1-71,ILF3_HUMAN,Homo sapiens,0,0.4766772693892251,0.5191680195211846,0.4337870507038026,0.4697481377773864,0.4798493893743072,0.3889319522355248,0.3146191759897093,0.2619477098374074,0.4551515533589244,0.4666867307194361,0.49694525790049,0.4544059662238409
