DMS_id,n,EU,AU,TU,raw_sd,conf_mag,EU+conf_mag
SPA_STAAU_Tsuboyama_2023_1LP1,2105,0.46953865076364953,0.4657175822749815,0.4643818303891313,0.4579358049209833,0.46875863936673795,0.47269043280053713
SPG1_STRSG_Olson_2014,536962,0.5187655762533931,0.5326611381376911,0.5323363600339756,0.5316451556930218,0.4637192439251874,0.4891338014857799
SPG1_STRSG_Wu_2016,149360,0.41477249654542836,0.4065142344347129,0.39809966635855565,0.4239107513518131,0.26205717590688316,0.3073234232820434
SPG2_STRSG_Tsuboyama_2023_5UBS,1451,0.5679760635146345,0.5900047398980922,0.5883694750562863,0.5932811944543193,0.5798658016352649,0.5889960303353479
SPIKE_SARS2_Starr_2020_binding,3802,0.46489090619181306,0.5049241617301177,0.48132552012552066,0.48281026583257025,0.45742699100034956,0.4511433967922406
SPIKE_SARS2_Starr_2020_expression,3798,0.5210049894321056,0.5401307127265168,0.5364999480267489,0.538923633969717,0.5272032327362184,0.5278968590831918
SPTN1_CHICK_Tsuboyama_2023_1TUD,3201,0.636576759945398,0.6125079221918877,0.6328332195787831,0.615672533151326,0.6296189425702028,0.6509177554602184
SQSTM_MOUSE_Tsuboyama_2023_2RRU,707,0.5866686504984376,0.5163170163170163,0.562788275554233,0.5609780290631354,0.5947031691712542,0.6052980707236026
SR43C_ARATH_Tsuboyama_2023_2N88,1583,0.6046292004923727,0.5775511933061233,0.6097971205166923,0.6013375793004122,0.6463500630416473,0.6467612042200528
SRBS1_HUMAN_Tsuboyama_2023_2O2W,1556,0.5559351554126474,0.5976404691235881,0.5936675529722154,0.587200614230357,0.6206380369362684,0.6092165471184764
SRC_HUMAN_Ahler_2019,3372,0.5048946016836265,0.5209838091706834,0.5152292670868867,0.5149524162649858,0.533521471044645,0.5240959090347299
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3637,0.481639020999626,0.5079995202459966,0.4947482047000782,0.49831472240375646,0.5080495733211443,0.49687640479149586
SRC_HUMAN_Nguyen_2022,3366,0.46795979735539084,0.4888790172882836,0.47510813444385164,0.4783466563198575,0.47842574547731276,0.47028424698303806
SUMO1_HUMAN_Weile_2017,1700,0.5070810648678625,0.5214999816580675,0.5133389006493044,0.51251459262568,0.5582701615600569,0.5353157725514059
SYUA_HUMAN_Newberry_2020,2497,0.4113580370555833,0.4401672508763145,0.4117165748622934,0.43588182273410114,0.3222819228843265,0.33792088132198295
TADBP_HUMAN_Bolognesi_2019,1196,0.5355997210599721,0.6074180613668061,0.5801385983263598,0.6118070083682008,0.29717137377963737,0.39216352859135284
TAT_HV1BR_Fernandes_2016,1577,0.4415146708961142,0.4769848121342314,0.4461824551541373,0.4480395306116303,0.4468951705999859,0.43334228410243025
TCRG1_MOUSE_Tsuboyama_2023_1E0L,1058,0.48240889424149164,0.4837637718007048,0.4858992372541149,0.4870310897007004,0.5014162094651857,0.5102619429947812
THO1_YEAST_Tsuboyama_2023_2WQG,1279,0.533646144151121,0.5236658087146664,0.5254234714408278,0.5158721120044947,0.4720159594257036,0.5010401718940999
TNKS2_HUMAN_Tsuboyama_2023_5JRT,1479,0.48174590482282786,0.508061844600306,0.48890532544378695,0.4754774850928697,0.49536793767563003,0.48982060039752345
TPK1_HUMAN_Weile_2017,3181,0.4699252342446412,0.4829049544346041,0.47283416269265327,0.4771728720515782,0.41470280056870357,0.43245719913509667
TPMT_HUMAN_Matreyek_2018,3648,0.5156712704329293,0.4979203244857146,0.5080717699306149,0.5062277596777676,0.49169796351413525,0.5039767339235919
TPOR_HUMAN_Bridgford_2020,562,0.46855352109900067,0.44474446656286337,0.44876520093817135,0.447030766501764,0.4207284624632911,0.4365256124721604
TRPC_SACS2_Chan_2017,1519,0.5749480109109568,0.5352769600561752,0.5662867637129663,0.548494341966673,0.5900018905123288,0.6046060982526265
TRPC_THEMA_Chan_2017,1519,0.5204651288715617,0.4387914230019493,0.4766379683777344,0.47156974225687676,0.487424193199047,0.5026410547974876
UBC9_HUMAN_Weile_2017,2563,0.509551656920078,0.5183549660058004,0.5144449198877954,0.5160804450149764,0.5512646793134598,0.5337018019303
UBE4B_HUMAN_Tsuboyama_2023_3L1X,3622,0.5053925446567507,0.4810352241330568,0.4910453682652584,0.4828084279445898,0.4483207541342684,0.47013824052758985
UBE4B_MOUSE_Starita_2013,899,0.4510149432893704,0.5059634651195002,0.4711753027901322,0.4794010372581911,0.44745610120192675,0.43206651379676514
UBR5_HUMAN_Tsuboyama_2023_1I2T,1453,0.6500671315601138,0.6208663815793365,0.6568246476332429,0.6538406941462462,0.6070600516942586,0.6521934571866257
VG08_BPP22_Tsuboyama_2023_2GP8,723,0.4671876864335998,0.5221333969693354,0.49238754325259515,0.47007517002744303,0.5622360100226704,0.5139482162033171
VILI_CHICK_Tsuboyama_2023_1YU5,2568,0.7199248690038227,0.7597740386983357,0.7724853091055129,0.7610470601161632,0.526812066424439,0.6476273873887527
VKOR1_HUMAN_Chiasson_2020_abundance,2695,0.5610002577984016,0.5419489559164734,0.5624336169115751,0.5738583827446937,0.4762700867921285,0.5217891209074503
VKOR1_HUMAN_Chiasson_2020_activity,697,0.41396511926134905,0.42128750961785066,0.4035906642728905,0.39630674531931265,0.4415619389587074,0.4179148499615286
VRPI_BPT7_Tsuboyama_2023_2WNM,1047,0.49412869090288447,0.4510951812027081,0.4701428002503271,0.4607327757865392,0.5045656255333675,0.49346589292825854
YAIA_ECOLI_Tsuboyama_2023_2KVT,1890,0.46587966462305086,0.54996010749979,0.4996133226953333,0.48336412754402175,0.5644648806024467,0.5239451233168164
YAP1_HUMAN_Araya_2012,10075,0.4926825875055492,0.4791697854471726,0.486156981359154,0.48824080852075646,0.4397474670376934,0.46408398018429886
YNZC_BACSU_Tsuboyama_2023_2JVD,2300,0.5180163043478261,0.5668324669187146,0.5464047731568998,0.5120285916824197,0.5555877835538752,0.5451919896030246
