DMS_id,n,rho_ens,rho_best_single,AU,EU,TU,raw_sd,rho_MSA_Potts,rho_Evo_Conservation,rho_MSA_Conditioned,rho_ESM_Masked,rho_AR_PLM,rho_xTrimoPGLM,rho_Inverse_Folding,rho_Struct_PLM,rho_Struct_MSA_Hybrid,rho_CNN_RNN,taxon,coarse_selection_type,selection_assay,seq_len,MSA_Neff_L,MSA_num_seqs,MSA_perc_cov,MSA_len,DMS_number_single_mutants,DMS_number_multiple_mutants,includes_multiple_mutants,region_mutated,UniProt_ID,DMS_binarization_method,MSA_Neff_L_category,source_organism
ENVZ_ECOLI_Ghose_2023,1121,0.1979125204770062,0.24633660234768548,0.11786365534651422,0.1215043096666035,0.23936796501311772,0.17196394218457434,0.16359935373559886,0.1554894127790945,0.1999560411911448,0.18438914391564235,0.195652627019282,0.061137464758117474,0.11072370326257676,0.2118390163861616,0.21817269944055348,0.19697955554011112,Prokaryote,Activity,fluorescent reporter,60,4595.33,1879223,0.933,60,1121,0,False,1-60,ENVZ_ECOLI,manual,High,Escherichia coli
ENV_HV1B9_DuenasDecamp_2016,375,0.4083478207621252,0.2944648670236891,0.1256855583882518,0.11191196100083531,0.23759751938908705,0.16965024876544635,0.3950743836728827,0.4030077691254002,0.3825584616113274,0.3361102205349556,0.40369590019616386,0.3990240761344786,0.400646423259694,0.2573402078212158,0.3506387123681596,0.38201312303874146,Virus,OrganismalFitness,Viral replication,853,47.92,87271,0.989,853,375,0,False,361-380,ENV_HV1B9,manual,Medium,Human immunodeficiency virus type 1 group M subtype B (strain 89.6) (HIV-1)
ENV_HV1BR_Haddox_2016,12863,0.38850740033382747,0.3229147528200317,0.1315193551038326,0.13347171588670984,0.2649910709905424,0.18675611548978915,0.33866578372643247,0.3640129721576587,0.3650603009597732,0.2961135151784104,0.3712182370212037,0.3395779837370254,0.19680043572122974,0.2594773706678995,0.3684458102638948,0.35995902031237037,Virus,OrganismalFitness,Viral replication,861,43.39,74844,0.98,861,12863,0,False,31-707,ENV_HV1BR,median,Medium,Human immunodeficiency virus type 1 group M subtype B (isolate BRU/LAI) (HIV-1)
EPHB2_HUMAN_Tsuboyama_2023_1F0M,1960,0.81061213991805,0.8388090150662233,0.07268506737764206,0.07775778688220115,0.15044285425984325,0.10700677235698333,0.7278981592246863,0.8106522651152204,0.7901729915916123,0.8051891494815088,0.6816782216213056,0.7444542346928007,0.809734300469837,0.8355039510250105,0.8283399741956867,0.7290165010151001,Human,Stability,Stability,66,126.33,212234,0.894,66,1239,721,True,1-66,EPHB2_HUMAN,median,High,Homo sapiens
ERBB2_HUMAN_Elazar_2016,326,0.4818362832720937,0.5524176422225135,0.11874066632390638,0.11402918817065565,0.23276985449456203,0.16698993971073592,0.30307106657225347,0.4372950003827344,0.46870734833848815,0.4699023322090632,0.5641858826342236,0.4195729121703966,0.20759496016868997,0.5529554783016271,0.4434585639858533,0.45040486671722413,Human,Expression,Membrane-protein insertion,1255,0.32,8311,0.981,1255,326,0,False,651-674,ERBB2_HUMAN,median,Low,Homo sapiens
ESTA_BACSU_Nutschel_2020,2172,0.4581283838325431,0.3421845288342145,0.12195065644630008,0.11463845025829456,0.23658910670459465,0.16496911158387084,0.4180583811588472,0.4496883345857354,0.4208557205283452,0.32882196651214096,0.3312290878395494,0.33334408268499527,0.5371933587903507,0.4017136009004098,0.4972494846735462,0.37532676183623404,Prokaryote,Stability,thermostability,212,313.28,234310,0.774,212,2172,0,False,32-205,ESTA_BACSU,median,High,Bacillus subtilis
F7YBW8_MESOW_Aakre_2015,9192,0.37910377613596913,0.09495689175350956,0.12200203951129424,0.11440831844168096,0.23641035795297521,0.16863545561974033,0.4260778386280787,0.42046962311948627,0.433655286718158,0.4184103550440344,0.15580361329774467,0.41706940571516943,0.13943612225260682,0.3311697282699602,0.27967839204660133,0.34818397480773206,Prokaryote,OrganismalFitness,fitness,93,176.23,38613,0.774,93,37,9155,True,59-64,F7YBW8_MESOW,median,High,Mesorhizobium opportunistum
F7YBW8_MESOW_Ding_2023,7922,0.5418325575432075,0.6848549211967078,0.08421848676236722,0.0903941697578922,0.17461265652025945,0.12783031116574778,0.5471448402160329,0.5595285096330684,0.5171495263186358,0.47590976529653134,0.39607204613531743,0.32997406979127714,0.5521459968791415,0.6526158856919424,0.576862934144273,0.47562229363895747,Prokaryote,OrganismalFitness,growth enrichment,93,176.23,38613,0.774,93,80,7842,True,48-82,F7YBW8_MESOW,manual,High,Mesorhizobium opportunistum
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.5464529337673466,0.6151046153726306,0.10703376282535504,0.09564895420392854,0.20268271702928362,0.1420837929312839,0.4558448172191173,0.5275063164398378,0.46314754682769316,0.5260786300073501,0.35227308880908015,0.47562632421950346,0.6058739246969372,0.6081905868123196,0.5687470186276006,0.4773119035150555,Prokaryote,Stability,Stability,72,141.6,74248,0.986,72,1219,667,True,1-72,FECA_ECOLI,median,High,Escherichia coli
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.5263420679225883,0.5737945949257698,0.13935128760258428,0.1516064411677504,0.29095772877033466,0.20271579245126106,0.4875966445091521,0.5014696829484974,0.3458093918526469,0.1801548228443393,0.22958092832702126,0.15476661965378843,0.6904074030651721,0.5841141415122078,0.6627049260549246,0.36076297188000367,Human,Stability,Stability,69,1.85,3216,0.957,69,1237,0,False,1-69,FKBP3_HUMAN,median,Medium,Homo sapiens
GAL4_YEAST_Kitzman_2015,1195,0.6119102270639153,0.5761699254735542,0.13338747860254085,0.1053075713996048,0.2386950500021456,0.17316906843728777,0.5470919221164539,0.6588769217024107,0.5960297396620728,0.5943331336390941,0.4487247170339229,0.5733010101165257,0.4283202927270905,0.6462742163783364,0.6211817454555867,0.4883395989595537,Eukaryote,OrganismalFitness,"Growth (no selection, 24h)",881,10.02,16159,0.707,881,1195,0,False,2-65,GAL4_YEAST,manual,Medium,Saccharomyces cerevisiae
GCN4_YEAST_Staller_2018,2638,0.2790601562703396,0.23074709843830113,0.12150655438595724,0.1399277555531294,0.2614343099390866,0.1926254744678496,0.24792401924240862,0.2416731621172836,0.2378549197922385,0.28039903534905797,0.1481839722831226,0.26635213800729046,0.22789863688034603,0.25426556848546666,0.2519693005288502,0.2733252828503938,Eukaryote,Binding,Binding,281,0.66,350,0.719,281,33,2605,True,101-144,GCN4_YEAST,median,Low,Saccharomyces cerevisiae
GDIA_HUMAN_Silverstein_2021,1154,0.4947276176159157,0.4358217309969541,0.11083757282120678,0.10639220006462685,0.21722977288583364,0.1535804178432444,0.45170625815800836,0.44724777612366884,0.49482411055920755,0.4622805848480439,0.40542974135214005,0.4374807960452946,0.39179106978470685,0.4757121843102196,0.4794691236592993,0.45946792616668203,Human,OrganismalFitness,Yeast Growth,447,0.8,5196,0.996,447,1154,0,False,2-447,GDIA_HUMAN,median,Low,Homo sapiens
GFP_AEQVI_Sarkisyan_2016,51714,0.6812399367539329,0.6947561283478243,0.1150829858335816,0.14233757235426447,0.25742055818784604,0.18615316575525506,0.6777468603772538,0.6821807007713512,0.7077375172142862,0.11559853062064578,0.5843855912014636,0.034002148487964845,0.6926798997211588,0.7044369225710376,0.7586188576325732,0.5765668669051022,Eukaryote,Activity,Fluorescence,238,0.06,396,0.975,238,1084,50630,True,3-237,GFP_AEQVI,manual,Low,Aequorea victoria
GLPA_HUMAN_Elazar_2016,245,0.48754702200752364,0.5748835159813626,0.12909378861078047,0.13029050468452075,0.2593842932953012,0.181940027498209,0.16576987667246734,0.42851763059027626,0.4431589654268207,0.450623946721634,0.38200821473948077,0.37370576382508935,0.3548175593271906,0.5435749090125547,0.5147682285953226,0.46111332339448974,Human,Expression,Membrane-protein insertion,150,0.51,273,1.0,150,245,0,False,94-108,GLPA_HUMAN,median,Low,Homo sapiens
GRB2_HUMAN_Faure_2021,63366,0.6250688796836723,0.7133557860891971,0.1030931252797618,0.09776322412323979,0.2008563494030016,0.1392638219987196,0.5468448484517205,0.5251934189644057,0.5733041565136437,0.5855941449023463,0.5170092296806529,0.49918385606938004,0.6614245930265681,0.6819767261079286,0.6806530898222596,0.5589296561878391,Human,OrganismalFitness,Yeast growth,217,6.78,33228,0.816,217,1034,62332,True,159-214,GRB2_HUMAN,manual,Medium,Homo sapiens
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.6961676741667459,0.7324018563114568,0.1306305818104784,0.1259954888124096,0.25662607062288795,0.17896789008802827,0.3303292178500867,0.6569457207522778,0.56201888088806,0.6829557675643227,0.4340107773014861,0.6230150809931773,0.7319860645049918,0.7787757726057203,0.7261687811620534,0.5091738964997148,Virus,Stability,Stability,55,30.76,2128,0.945,55,1040,0,False,1-55,HCP_LAMBD,median,Medium,Escherichia phage lambda (Bacteriophage lambda)
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.38463391775344924,0.3133638439435496,0.12748751795913488,0.12219375275079332,0.2496812707099282,0.17601674802810066,0.3465718919801863,0.3331598508843106,0.37003325921446445,0.4447802161962343,0.26848835677414634,0.3918709781737533,0.364746779823575,0.38873791264029484,0.3452696962859988,0.3659025482639101,Human,Stability,Stability,72,17.22,18660,0.903,72,1244,4342,True,1-72,HECD1_HUMAN,manual,Medium,Homo sapiens
HEM3_HUMAN_Loggerenberg_2023,5689,0.45350126013630293,0.42362131361924804,0.11226099127097094,0.11085942592105821,0.22312041719202919,0.160855012482244,0.41728012283968036,0.44915365857141876,0.4440786878756542,0.4051450855273852,0.3904449518681897,0.4269814766482525,0.3341506327458945,0.44124345475153676,0.4581317162602528,0.2959603270591529,Human,Activity,activity,361,32.84,59544,0.85,361,5689,0,False,19-360,HEM3_HUMAN,median,Medium,Homo sapiens
HIS7_YEAST_Pokusaeva_2019,496137,0.5647736194053595,0.5632653357588231,0.11443015527165099,0.11682083636457842,0.2312509916362294,0.1623181101525646,0.5513896254220233,0.5293488900765334,0.5716852220559351,0.47842088894207635,0.5094755806522427,0.3184658307612251,0.5377348218865159,0.5729307911175182,0.5899468577990846,0.4042113057371073,Eukaryote,OrganismalFitness,Growth,220,23.97,40154,0.873,220,168,495969,True,6-211,HIS7_YEAST,manual,Medium,Saccharomyces cerevisiae
HMDH_HUMAN_Jiang_2019,16853,0.44008572625018,0.3882950650984642,0.11974838237662491,0.11398089649738964,0.23372927887401457,0.16645656211674362,0.4331884546099897,0.4742391514677387,0.3793937924323663,0.44553225340734914,0.20428012895605813,0.359370670813334,0.17919401497032442,0.4979223628592903,0.49004070781150616,0.4227559440820358,Human,OrganismalFitness,Fitness,888,0.58,3153,0.995,888,16853,0,False,2-888,HMDH_HUMAN,median,Low,Homo sapiens
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2252,0.40382484016852255,0.269881015219822,0.12643442098773622,0.11649841801559092,0.24293283900332716,0.17236310498104657,0.37495394683906264,0.4210703107755375,0.4172322467769602,0.4110554667385955,0.41545986265381124,0.40158794435596096,0.15139568894737696,0.32730225762653464,0.29054458438972774,0.3665317793958016,Eukaryote,OrganismalFitness,Growth (H2O2 stress),709,6.47,48695,0.917,709,2252,0,False,291-409,HSP82_YEAST,median,Medium,Saccharomyces cerevisiae
HSP82_YEAST_Flynn_2019,13294,0.4304841182220858,0.37100203587126424,0.11229402540761999,0.10670763613727278,0.21900166154489278,0.15479869731994755,0.39935008937874444,0.4558122986472667,0.4116944353644347,0.3897079037593546,0.41486905663118356,0.4208759698933321,0.2081699859554075,0.38148766200628753,0.398588569632726,0.40503201256002597,Eukaryote,OrganismalFitness,"growth, nitrogen depletion (0.0125% ammonium sulfate), hyperosmotic shock (0.8 M NaCl), alcohol stress (7.5% ethanol), sulfhydryl-oxidation (0.85 mM diamide), temperature shock (37C)",709,5.45,38923,0.862,709,13294,0,False,2-709,HSP82_YEAST,manual,Medium,Saccharomyces cerevisiae
HSP82_YEAST_Mishra_2016,4323,0.5438422107102472,0.4658722880200441,0.10785618209038333,0.10379926815190733,0.21165545024229068,0.1499180341975788,0.5322209284057597,0.5766722456428565,0.5323803418928115,0.526249313787937,0.5231613782229926,0.5317941987519692,0.20796495861043834,0.48528793701566153,0.5095805388259886,0.5032026411135845,Eukaryote,OrganismalFitness,Growth,709,5.45,38923,0.862,709,4323,0,False,2-231,HSP82_YEAST,manual,Medium,Saccharomyces cerevisiae
HXK4_HUMAN_Gersing_2022_activity,8570,0.5456649107225692,0.5074059033941519,0.10981902345598053,0.10679405536908605,0.21661307882506659,0.15537650055320645,0.5092388540382765,0.5238462638631185,0.5274379867911133,0.5325070910308465,0.45204157489305624,0.4916631917158591,0.41487857859037297,0.540489987346466,0.5393660245001225,0.4349470307513476,Human,OrganismalFitness,functional complementation to reduced growth on glucose medium,465,4.99,23354,1.0,465,8570,0,False,2-465,HXK4_HUMAN,median,Medium,Homo sapiens
HXK4_HUMAN_Gersing_2023_abundance,8396,0.4119300901608122,0.39885576634499537,0.10118810405327222,0.10243267925778728,0.2036207833110595,0.14440959446214274,0.3630710042345953,0.3674984091017652,0.40209722003393117,0.3907181563061447,0.321137218819446,0.3399169983126047,0.3921728741382827,0.43003439443435987,0.39834925069523863,0.39863089090975007,Human,Expression,abundance,465,5.38,24177,0.966,465,8396,0,False,2-465,HXK4_HUMAN,manual,Medium,Homo sapiens
I6TAH8_I68A0_Doud_2015,9462,0.3527256653937047,0.29675864753109804,0.15277815961731023,0.17689097020045833,0.3296691298177685,0.2320362058434681,0.33669443587401193,0.38371173910200024,0.40708542685451576,0.019330851028866947,0.31282711966646254,0.022522969499530646,0.21820437820863703,0.17420255032335952,0.37227753712509076,0.24963657894574812,Virus,OrganismalFitness,,498,2.15,15390,1.0,498,9462,0,False,1-498,I6TAH8_I68A0,median,Medium,Influenza A virus (strain A/Aichi/2/1968 H3N2)
IF1_ECOLI_Kelsic_2016,1367,0.5748742295545402,0.42332356687562256,0.11521135538467529,0.10561629453317958,0.2208276499178549,0.1554013553972823,0.5428088084289103,0.512340789049437,0.5303242410896298,0.5963190913901192,0.4595315027413965,0.4946297650280681,0.45101969432864497,0.6056570539608198,0.5094990854039465,0.5245295260132035,Prokaryote,OrganismalFitness,Growth,72,536.24,361806,0.806,72,1367,0,False,1-72,IF1_ECOLI,manual,High,Escherichia coli
ILF3_HUMAN_Tsuboyama_2023_2L33,1329,0.47667726938922517,0.5191680195211846,0.1331774864560147,0.11856177506573795,0.2517392615217527,0.1748680842766885,0.43378705070380263,0.46974813777738644,0.4798493893743072,0.38893195223552485,0.31461917598970934,0.26194770983740745,0.4551515533589244,0.46668673071943617,0.49694525790049004,0.45440596622384094,Human,Stability,Stability,71,309.51,145438,0.915,71,1329,0,False,1-71,ILF3_HUMAN,manual,High,Homo sapiens
ISDH_STAAW_Tsuboyama_2023_2LHR,1944,0.44565434918920455,0.5756290334059233,0.1110138543282315,0.11452202373433289,0.2255358780625644,0.1582542859409633,0.1866138665455497,0.36714026880899053,0.32746099339306284,0.4494170386294285,0.2800790636135339,0.40523194147490454,0.5876769816542751,0.5949036365364486,0.5105394291304484,0.26592132426455123,Prokaryote,Stability,Stability,55,713.67,115488,0.818,55,940,1004,True,1-55,ISDH_STAAW,median,High,Staphylococcus aureus
KCNE1_HUMAN_Muhammad_2023_expression,2339,0.13594224635095836,0.2580080484413599,0.1473370242948707,0.12443061613073439,0.2717676404256051,0.1899242914656751,0.12466127692821935,0.09614523024705333,0.08805285570652054,0.12023705232026616,0.12745336925209086,0.042405163953061244,0.15293005230451043,0.19043700470251573,0.16619056266067558,0.09516209360555802,Human,Expression,cell surface expression,129,1.74,2118,0.969,129,2339,0,False,1-128,KCNE1_HUMAN,manual,Medium,Homo sapiens
KCNE1_HUMAN_Muhammad_2023_function,2315,0.6173430502015912,0.47540910684392246,0.1469422927257591,0.12406723475671048,0.2710095274824696,0.18941512566974406,0.5307549205485893,0.5737364394860699,0.6018328458742626,0.6151212506274748,0.5304107529825576,0.5151951374376333,0.29757888292723306,0.6160112184685602,0.5590358150394514,0.5154389294973638,Human,Activity,potassium channel function,129,1.74,2118,0.969,129,2315,0,False,1-128,KCNE1_HUMAN,median,Medium,Homo sapiens
KCNH2_HUMAN_Kozek_2020,200,0.47691535172708366,0.6689942248556214,0.15163279141466066,0.13359091176530835,0.28522370317996903,0.20099624326457546,0.31335250417158,0.567150869004336,0.46446522425484105,0.34334487116746026,0.504460793435957,0.39131166879107876,-0.10352565810200838,0.5897720522736639,0.5388842054200683,0.343167053760354,Human,Activity,Voltage,1159,6.29,13907,1.0,31,200,0,False,545-555,KCNH2_HUMAN,median,Medium,Homo sapiens
KCNJ2_MOUSE_Coyote-Maestas_2022_function,6963,0.3747505651477621,0.2972815849739016,0.11125751233781664,0.10824872805830042,0.21950624039611702,0.15460201289749176,0.3517655327266445,0.388720122247097,0.35361058626478087,0.38655002709772235,0.32016386620900916,0.3344126016157749,0.2475063200269358,0.3616840427072326,0.368817140141313,0.27914678086528844,Eukaryote,Activity,Ion conduction,428,5.28,20953,0.86,428,6963,0,False,2-392,KCNJ2_MOUSE,median,Medium,Mus musculus
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,6917,0.3598128296185108,0.3857446103737058,0.11151357072994447,0.1087493326605198,0.22026290339046428,0.15507191135619428,0.3255017754267702,0.35319626882299404,0.34648399710458894,0.3294852207796875,0.2613829403300683,0.28513490480673076,0.30011832373052544,0.3896789220001786,0.3962466408988621,0.2734237479921681,Eukaryote,Expression,Surface trafficking,428,5.28,20953,0.86,428,6917,0,False,2-392,KCNJ2_MOUSE,median,Medium,Mus musculus
KKA2_KLEPN_Melnikov_2014,4960,0.6752365571232132,0.5402991981807492,0.10448640150795692,0.09948522970408895,0.20397163121204587,0.14481712044663514,0.6163523637914049,0.6706811287878715,0.6488454718431981,0.6403996331200894,0.6026097198955587,0.6181546014631373,0.5519081420693819,0.6472085964730908,0.6760768285867553,0.5526755528956208,Prokaryote,OrganismalFitness,"Growth (225 ug/mL kanamycin) 1:1, 1:2, 1:4, 1:8 dilutions",264,298.65,234760,0.795,264,4960,0,False,1-264,KKA2_KLEPN,manual,High,Klebsiella pneumoniae
LGK_LIPST_Klesmith_2015,7890,0.5805284627861689,0.4738077479144286,0.1141561255906728,0.10659330030708543,0.22074942589775826,0.15660909716663707,0.4904037718715282,0.5720712304674157,0.5500016467634906,0.5275132492168001,0.4877739757709192,0.5445908708585813,0.47377770477344977,0.5284276449517789,0.5687547317429283,0.5453932640772238,Eukaryote,Activity,Growth,439,18.83,31069,0.813,439,7890,0,False,1-439,LGK_LIPST,median,Medium,Lipomyces starkeyi
LYAM1_HUMAN_Elazar_2016,359,0.400174522695086,0.4679749036465169,0.12746064678005797,0.11352677464511346,0.24098742142517143,0.16775425742684877,0.26615106422408996,0.40718681721674016,0.39726569389766403,0.3587936386126227,0.3879800886936114,0.3088155111844961,0.21369347473496494,0.42906791709297326,0.43456152163192363,0.3306895275063852,Human,Expression,Membrane-protein insertion,372,1.09,3974,0.825,372,359,0,False,333-355,LYAM1_HUMAN,median,Medium,Homo sapiens
MAFG_MOUSE_Tsuboyama_2023_1K1V,1429,0.704048542360768,0.7664517181250396,0.09716428206162751,0.11958037313078947,0.21674465519241698,0.15317846982511205,0.6363585973932893,0.6478392697444483,0.6556050748631552,0.5820805308341399,0.522420378624976,0.5568945901177177,0.5730518090114691,0.7618101440349501,0.7461251874846682,0.6586085083536973,Eukaryote,Stability,Stability,41,3.89,6178,1.0,41,762,667,True,1-41,MAFG_MOUSE,manual,Medium,Mus musculus
MBD11_ARATH_Tsuboyama_2023_6ACV,2116,0.8049786510584405,0.802361240020442,0.10179891380628271,0.11402039339089047,0.21581930719717318,0.1516794164403708,0.7522237984543491,0.7688557477400251,0.7616274698668,0.6877448931794767,0.5235290032127646,0.6639058673189068,0.7506936739338644,0.8347687286901061,0.8360645817436584,0.7345221391237864,Eukaryote,Stability,Stability,66,24.91,26035,0.909,66,1155,961,True,1-66,MBD11_ARATH,median,Medium,Arabidopsis thaliana
MET_HUMAN_Estevam_2023,5393,0.6090553217908626,0.5849467545654968,0.0952170350227037,0.10013367525977435,0.19535071028247808,0.1382256666368967,0.5807030393380216,0.5895057867140601,0.5768401576457055,0.5941613006396879,0.5192135902547834,0.553914986941947,0.4520932252903764,0.596950839580271,0.5879640091653927,0.5985700017564459,Human,Activity,Human cell line with growth linked to kinase activity in the absense of IL-3,287,17.78,185885,0.951,287,5393,0,False,1-287,MET_HUMAN,manual,Medium,Homo sapiens
MK01_HUMAN_Brenan_2016,6809,0.18237422005753665,0.22618293290705413,0.10493845963162549,0.10617069533912939,0.2111091549707549,0.14917105305953637,0.23041722752472008,0.21323824144209236,0.1982626101974665,0.17883095256683598,0.08959691604331141,0.06666943605249996,0.05912610553251431,0.19135771803354687,0.2249646917898961,0.1756033175639224,Human,OrganismalFitness,Growth,360,25.98,124248,0.806,360,6809,0,False,2-360,MK01_HUMAN,median,Medium,Homo sapiens
MLAC_ECOLI_MacRae_2023,4007,0.41169777331861074,0.35425175146223065,0.11480860670270736,0.10982348321104463,0.22463208991375197,0.15744390438563607,0.4061067122191588,0.4272144461935275,0.4295185475940898,0.4319782886302412,0.4010394241667494,0.37395370519505516,0.11278413689782013,0.3236613723973561,0.39684253608614456,0.40707628325783696,Prokaryote,OrganismalFitness,cell growth in ∆mlaC and selective medium,211,37.67,22874,0.934,211,4007,0,False,1-211,MLAC_ECOLI,median,Medium,Escherichia coli
MSH2_HUMAN_Jia_2020,16749,0.4174619960872741,0.3796092357525349,0.11811221256169521,0.10907592168637678,0.22718813424807197,0.1616387594712004,0.39675432003496264,0.3998271052114654,0.4024417353973105,0.39493944206981557,0.3267674239284378,0.35724749677997025,0.24477187035444814,0.40510395080768213,0.4192350126938879,0.40280183323243157,Human,OrganismalFitness,"drug resistance (surrogate for protein activity, 6-thioguanine (6-TG))",934,11.71,61226,0.901,934,16749,0,False,1-934,MSH2_HUMAN,manual,Medium,Homo sapiens
MTH3_HAEAE_RockahShmuel_2015,1777,0.7278522279565998,0.5503720638768654,0.10472981387456969,0.09829974722085454,0.2030295610954242,0.14390099530216044,0.7069596168070226,0.7173183169688019,0.7176946674098477,0.6600621652335258,0.6953277769407521,0.7212376309871027,0.5616400356894712,0.6159574067693755,0.6808418331458648,0.6498894015623828,Prokaryote,OrganismalFitness,Growth,330,82.51,82734,0.891,330,1777,0,False,2-330,MTH3_HAEAE,manual,Medium,Haemophilus aegyptius
MTHR_HUMAN_Weile_2021,12464,0.34130326460967303,0.3766893420818688,0.11355893217088155,0.10565141804426563,0.21921035021514715,0.15504704684304194,0.26568976869809263,0.2831926223006638,0.3048740640179835,0.348627513371576,0.24226718138619927,0.2933093829572536,0.3443655443304078,0.3928473387877977,0.3427786358416487,0.3163024158832468,Human,OrganismalFitness,Growth,656,0.99,4783,0.96,656,12464,0,False,1-656,MTHR_HUMAN,median,Low,Homo sapiens
MYO3_YEAST_Tsuboyama_2023_2BTT,3297,0.5138361384283572,0.641257170794292,0.11866736423465424,0.1204639216139617,0.23913128584861595,0.16676963854547092,0.3700399592715077,0.3053341843445938,0.45749970679139645,0.5798325069314121,0.3066979507502453,0.4961999851589921,0.4745950693527845,0.6343874506618857,0.5053568790836935,0.4181828699896275,Eukaryote,Stability,Stability,61,208.4,442941,0.885,61,947,2350,True,1-61,MYO3_YEAST,manual,High,Saccharomyces cerevisiae
NCAP_I34A1_Doud_2015,9462,0.40324701657347284,0.307921968763517,0.1531420082314469,0.17556291955812656,0.3287049277895735,0.23163420712944224,0.3555556708559363,0.40526432413876434,0.46458720727087466,0.02638559347252993,0.3437762587386775,0.0536672753075129,0.272531351955103,0.23533880758550774,0.40150807943241523,0.3035943927948623,Virus,OrganismalFitness,,498,2.15,15390,1.0,498,9462,0,False,1-498,NCAP_I34A1,median,Medium,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)
NKX31_HUMAN_Tsuboyama_2023_2L9R,2482,0.6416939609366801,0.654224657485273,0.0969378531533133,0.08449206752869366,0.18142992068200695,0.12894713436795063,0.6128181281077375,0.6273050696290291,0.622320913547618,0.629563286195191,0.5793934718930898,0.5554176521795536,0.6365818820645887,0.6449476035154965,0.6482628918720587,0.5257085329092898,Human,Stability,Stability,61,147.96,319273,0.902,61,1149,1333,True,1-61,NKX31_HUMAN,manual,High,Homo sapiens
NPC1_HUMAN_Erwood_2022_HEK293T,637,0.752945420653415,0.7106592635916923,0.12683617628783284,0.11680475064798201,0.2436409269358148,0.17410044061183744,0.6926547630338196,0.7314623359863767,0.7500121898171692,0.656927198598255,0.5577139019676991,0.6482118683113575,0.4798412868554983,0.749073034016898,0.7481061770238691,0.665225082031804,Human,Activity,Fluorescence measurement,1278,0.67,6333,0.987,1278,637,0,False,347-1190,NPC1_HUMAN,manual,Low,Homo sapiens
NRAM_I33A0_Jiang_2016,298,0.6168097309484066,0.6329590715350856,0.15660577192780087,0.14603305938984215,0.302638831317643,0.21047079804803517,0.5587878827777476,0.6335127749907743,0.6811602516436474,0.2443411614118001,0.6374044005940293,0.2655276033537663,0.4185765313118475,0.47273862573950365,0.6171231290427073,0.2904331046113935,Virus,OrganismalFitness,,453,15.93,47174,0.976,453,298,0,False,67-285,NRAM_I33A0,median,Medium,Influenza A virus (strain A/Wilson-Smith/1933 H1N1)
NUD15_HUMAN_Suiter_2020,2844,0.7046557107066505,0.6580092387516272,0.11871234453360657,0.11191215961850019,0.23062450415210675,0.16222795210215646,0.5871187289890119,0.6461395747962669,0.6896140491669368,0.6474526527777736,0.5646088733157888,0.6346594300134185,0.5797375965585343,0.6939633443731303,0.702245228283183,0.5981502228544711,Human,Expression,,164,281.51,153922,0.72,164,2844,0,False,2-164,NUD15_HUMAN,manual,High,Homo sapiens
NUSA_ECOLI_Tsuboyama_2023_1WCL,2028,0.6634605789951483,0.8024164483783002,0.09627939382282563,0.09260829345368493,0.1888876872765106,0.13183213594921048,0.6069827617879007,0.6819441048291062,0.6069587255993569,0.4977790712642885,0.5050300912256039,0.5856147123502444,0.7252287549778511,0.7919933633437144,0.7070997235864191,0.5019339129261616,Prokaryote,Stability,Stability,69,598.86,205612,0.812,69,1306,722,True,1-69,NUSA_ECOLI,median,High,Escherichia coli
NUSG_MYCTU_Tsuboyama_2023_2MI6,1380,0.5346078945285685,0.6806863432003208,0.09067222302456651,0.09322514481656904,0.18389736784113556,0.13027550789733425,0.4351879116371716,0.4978248497327578,0.48075849629099926,0.4687254828553112,0.35493525740875076,0.39445599381333524,0.715867903559014,0.5569219350322125,0.6075266525936437,0.49643367204696615,Prokaryote,Stability,Stability,55,320.33,102004,0.964,55,1019,361,True,1-55,NUSG_MYCTU,manual,High,Mycobacterium tuberculosis
OBSCN_HUMAN_Tsuboyama_2023_1V1C,3197,0.815853135785273,0.7718742866467805,0.10713720688756155,0.09138686106016025,0.19852406794772182,0.14054953428734346,0.7657505869132419,0.767562758972537,0.7836097766700786,0.8311123427984508,0.7236693476979057,0.6801514298962731,0.7610671561991884,0.8375599180098816,0.80807441695102,0.6764241289120858,Human,Stability,Stability,65,378.54,718751,0.815,65,1213,1984,True,1-65,OBSCN_HUMAN,manual,High,Homo sapiens
ODP2_GEOSE_Tsuboyama_2023_1W4G,1134,0.2507204536013365,0.25365351865501556,0.13221179959929025,0.10122609484851271,0.2334378944478029,0.16128898854998158,0.1459428565000681,0.2535222126294622,0.19613939875853373,0.11248338808605934,0.1744037451207035,0.1451519830545019,0.4199922044610224,0.21207700134009078,0.3568773910562503,0.2526367398631327,Prokaryote,Stability,Stability,44,397.86,163835,0.909,44,669,465,True,1-44,ODP2_GEOSE,median,High,Geobacillus stearothermophilus
