DMS_id,loAU_loEU,err_loAU_loEU,loAU_hiEU,err_loAU_hiEU,hiAU_loEU,err_hiAU_loEU,hiAU_hiEU,err_hiAU_hiEU
RASH_HUMAN_Bandaru_2017,0.6418468632347124,0.2103301222637534,0.39784159502469363,0.232393287975791,0.3500156363400343,0.22413577927825926,0.4162690075129121,0.2367989527229739
RASK_HUMAN_Weng_2022_abundance,0.5100166083254973,0.254951800035477,0.24889518460224505,0.27196588273554706,0.2993723720194007,0.2458758640091886,0.19627704105664276,0.2562730189319939
RASK_HUMAN_Weng_2022_binding-DARPin_K55,0.7795343085181211,0.16398195168078192,0.7020566733651061,0.16837907146057124,0.5141772621654305,0.2025144133317129,0.4589792094029402,0.2051219489706191
RBP1_HUMAN_Tsuboyama_2023_2KWH,0.5113165573832676,0.24693264693264694,0.45694102017092275,0.21456527617665058,0.5020236398435508,0.20461871824431063,0.4903959366134291,0.22507095007095007
RCD1_ARATH_Tsuboyama_2023_5OAO,0.5401631155383373,0.24116845830763353,0.559835541343079,0.20525506198717614,0.4095928161995181,0.22476577973132914,0.4619025268666811,0.20991883950240206
RCRO_LAMBD_Tsuboyama_2023_1ORC,0.7579696093234601,0.17239593109503193,0.6223563587965929,0.18992579727110398,0.6769553844391146,0.164582034414458,0.43431904726692566,0.20313039266143929
RD23A_HUMAN_Tsuboyama_2023_1IFY,0.6472337322950021,0.21994456516659658,0.5437204931803297,0.19526411965754117,0.5625251288476323,0.1914486819396975,0.3994088581898038,0.22335916101533554
RDRP_I33A0_Li_2023,0.6840414723166292,0.2113592840132434,0.5823318246759598,0.2034912705091314,0.3735718415234107,0.23770134060830617,0.3707278961856333,0.22153733782365143
REV_HV1H2_Fernandes_2016,0.4536440674704875,0.27530019677313,0.3820019349222091,0.25075268844874127,0.2620662448448295,0.25802224355196895,0.17337477244260954,0.25642066220029
RFAH_ECOLI_Tsuboyama_2023_2LCL,0.41499381711153865,0.2605285125195702,0.24410626233837598,0.28890561310347407,0.35736085868111517,0.250584308739389,0.11839730325781604,0.27848833668311107
RL20_AQUAE_Tsuboyama_2023_1GYZ,0.8300092390008179,0.13039979311729016,0.6925414953555659,0.1660148793247552,0.715536774783006,0.14041803817169352,0.3958656313766835,0.20819847097994176
RL40A_YEAST_Mavor_2016,0.5539903504678942,0.2266361778851176,0.509697108238014,0.221160643028161,0.2550672949751372,0.2653403260745639,0.34382513486458705,0.2318006338593151
RL40A_YEAST_Roscoe_2013,0.6558606295676104,0.20673144530124368,0.6492616531202898,0.18389032315498977,0.33634042930928926,0.24575269295824806,0.3311221740747232,0.23517071592038652
RL40A_YEAST_Roscoe_2014,0.6701881382054444,0.2042005002227019,0.4771075769248713,0.2253093958638658,0.24344674364092356,0.25625169624925365,0.2620863747100939,0.2557953883578305
RNC_ECOLI_Weeks_2023,0.6741170921136421,0.18805860266509608,0.6800417310524499,0.16829209787085808,0.5386082020743661,0.19269276924559284,0.5324600758027408,0.1988847776258633
RPC1_BP434_Tsuboyama_2023_1R69,0.6870990175269719,0.1379868298904226,0.7855646543515522,0.14037553776869072,0.6463660601443882,0.1657915219386392,0.521248668607213,0.16259026929304365
RPC1_LAMBD_Li_2019_high-expression,0.6327800541704284,0.2522317188983856,0.5811346548188654,0.18103886853886855,0.46712235133287766,0.21235246235246236,0.435369668441205,0.22733366851013911
RPC1_LAMBD_Li_2019_low-expression,0.7442947426904645,0.18499525166191833,0.47382091592617914,0.224486161986162,0.3193438140806562,0.23097273097273094,0.2898422227700428,0.24404462639756755
RS15_GEOSE_Tsuboyama_2023_1A32,0.6693119454971242,0.19760294060141553,0.5249491637202998,0.20745262121585037,0.3688328532635767,0.21772581836081717,0.08425419101511121,0.28292357892467634
S22A1_HUMAN_Yee_2023_abundance,0.7537179309238718,0.16751027703250165,0.728409713388935,0.16337227301045965,0.5834705973623128,0.18330349027613635,0.5632304708593111,0.18832089882497188
S22A1_HUMAN_Yee_2023_activity,0.7023722203625569,0.18194558071688852,0.6589247929093786,0.1845199853571834,0.5692042371563918,0.18999223660160705,0.5511021166684981,0.19105145799141596
SAV1_MOUSE_Tsuboyama_2023_2YSB,0.5327370256492168,0.2398324260510264,0.5767647149762437,0.21075982749526853,0.4549187693367026,0.2189165710030716,0.5804617719658647,0.18232091454889382
SBI_STAAM_Tsuboyama_2023_2JVG,0.7564886373606495,0.17907644259369424,0.49480118266934536,0.22166644693473966,0.5148250634926652,0.2012709294660514,0.45752024512421635,0.20835981203848739
SC6A4_HUMAN_Young_2021,0.6222036995040877,0.2087084725596506,0.6222245811998773,0.18755165932841608,0.47364690769648615,0.20593730939020805,0.5189293545093296,0.20050747102073968
SCIN_STAAR_Tsuboyama_2023_2QFF,0.5521019783325483,0.24987248724872485,0.3444150444150444,0.25102108627152314,0.46741970271382033,0.2098752296044084,0.3648915557547631,0.2512954866915263
SCN5A_HUMAN_Glazer_2019,0.23334411891842755,0.3121617965367965,0.3414739438791243,0.29760287267080743,-0.07690410114091889,0.3100737577639751,-0.10836255845023382,0.28141910173160173
SDA_BACSU_Tsuboyama_2023_1PV0,0.7457800435801197,0.20715844271151798,0.49872563827554495,0.2001591070676671,0.2530427567148512,0.2002440101883745,0.527706141508335,0.20765933476844214
SERC_HUMAN_Xie_2023,0.6321065489348031,0.20923074322202956,0.7034766883917765,0.1824551493438641,0.5315802513679959,0.1966278888300832,0.45931985914423984,0.21143009178979635
SHOC2_HUMAN_Kwon_2022,0.5798831023751162,0.2427530879025221,0.45394819551888194,0.24109216923021587,0.3058729090551728,0.2413496042252859,0.24808406347662165,0.25081059524671095
SOX30_HUMAN_Tsuboyama_2023_7JJK,0.5614066952545074,0.22606458214210476,0.2592449922958398,0.2854663591359136,0.22354953970372066,0.25058787128712867,0.023505859194831016,0.2881097836227392
SPA_STAAU_Tsuboyama_2023_1LP1,0.6224652910655684,0.22981876159177428,0.5827940125961395,0.20061919504643963,0.525208659614367,0.19324180228410903,0.4630393142569703,0.21625237448233842
SPG1_STRSG_Olson_2014,0.5822646393131702,0.23002342620890298,0.4095348332977054,0.23483478564136923,0.34980482779523897,0.24076234920490316,0.24340262409883687,0.2545130128042179
SPG1_STRSG_Wu_2016,0.1970007941526221,0.3402088154246045,0.08719413359309341,0.30563439789787006,0.008175604737375592,0.3061613691420835,0.06501742377639602,0.284140718485833
SPG2_STRSG_Tsuboyama_2023_5UBS,0.6811762015532421,0.18185394813243108,0.6222113213360522,0.17816564343477131,0.5206689875129512,0.20860652887284314,0.3769138322241843,0.23371081903658902
SPIKE_SARS2_Starr_2020_binding,0.5711170811921067,0.24046174981117424,0.4968625541943835,0.22652977806844193,0.27613134290257085,0.2549524076943856,0.34158745050562844,0.23976342294118738
SPIKE_SARS2_Starr_2020_expression,0.7051583687866461,0.19502267527373754,0.5758382608974757,0.2080116947813143,0.4025019269958034,0.22258795135392817,0.44039494701518084,0.2206565161337183
SPTN1_CHICK_Tsuboyama_2023_1TUD,0.8555179092827803,0.12510300921908407,0.6497115054456634,0.17512114904473913,0.5350984394446365,0.17779271084304435,0.33581054563380774,0.21547463122202734
SQSTM_MOUSE_Tsuboyama_2023_2RRU,0.803314326516459,0.1622634573086006,0.5800416257177576,0.1975241956141621,0.7750222628421447,0.15484079341567453,0.6304332853646685,0.1804270818990875
SR43C_ARATH_Tsuboyama_2023_2N88,0.8470468982400817,0.1434977949120622,0.6873451780381865,0.18610430375266387,0.6400679237173106,0.17211815225486748,0.5227714027157595,0.19535277681167648
SRBS1_HUMAN_Tsuboyama_2023_2O2W,0.7863700306634477,0.1312141585920506,0.7073183684350095,0.1460276299794743,0.6144816818059059,0.17613364620075328,0.6438260178724351,0.1658171841012458
SRC_HUMAN_Ahler_2019,0.6839876809871516,0.20449353817448546,0.6238808113740374,0.18710859328736892,0.46392518547418,0.21215100659000855,0.4039202575570914,0.22355037166237587
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,0.5761138396362766,0.24053518999559692,0.5306429668127911,0.2083750343689854,0.37184983301874486,0.23217935009521481,0.36555891486307435,0.23838195988492916
SRC_HUMAN_Nguyen_2022,0.5895855238514133,0.2406957656179273,0.4927833189086179,0.21958265002970884,0.3963332071311527,0.2267515151515152,0.36773445202049415,0.23110707879416875
SUMO1_HUMAN_Weile_2017,0.7114664745531277,0.19976658112909593,0.5182091910889134,0.21998031496062992,0.3397016258808151,0.22092172301991664,0.396817327765026,0.205251677852349
SYUA_HUMAN_Newberry_2020,0.1770657866234012,0.3235454340079891,0.3862921771781728,0.25113633161499554,0.042553368448462026,0.29370340357256,0.16328527444386878,0.2715379122469428
TADBP_HUMAN_Bolognesi_2019,0.3797855344216596,0.2855104622245091,0.2646287732100089,0.2553684557499357,-0.19742576264315395,0.34089191535888863,-0.16176094627441287,0.3615684761169711
TAT_HV1BR_Fernandes_2016,0.43613321980502484,0.2703741524335548,0.44088795403127207,0.23208505664448842,0.2523934772484846,0.2765642302122867,0.3137258700603978,0.24337654260767766
TCRG1_MOUSE_Tsuboyama_2023_1E0L,0.6845324712000296,0.1642160247222791,0.806953191444955,0.14277582058772986,0.7047685139288191,0.15146144812969012,0.6552326604429569,0.16518977396637352
THO1_YEAST_Tsuboyama_2023_2WQG,0.7164625478128277,0.19540236258749727,0.4256930058202624,0.2121364977679135,0.5550869751076913,0.20130574361450296,0.29743905292790024,0.23756526314619317
TNKS2_HUMAN_Tsuboyama_2023_5JRT,0.6642318520198264,0.21463017255583774,0.6127041545800541,0.17664474358186327,0.5498568437803676,0.20836918884586228,0.5317735515258736,0.22295078466958473
TPK1_HUMAN_Weile_2017,0.42642193195835526,0.2821304218918311,0.3269379100425404,0.25562223463005623,0.2620590204098808,0.2608737982517466,0.15949457940159156,0.2672518338545932
TPMT_HUMAN_Matreyek_2018,0.7081751616356781,0.18922393043689967,0.5673919758102134,0.20302376882166046,0.5413244588146053,0.19006250863378918,0.4209160879325448,0.2046208021631033
TPOR_HUMAN_Bridgford_2020,0.5273227693117195,0.24964117889935314,0.44910891089108906,0.23029359430604987,0.38622262226222615,0.23144128113879003,0.3826782162768503,0.2354013880969702
TRPC_SACS2_Chan_2017,0.7779797129158069,0.15458914481440744,0.5427295896762421,0.21492978232401616,0.6219362918078658,0.17662793544109154,0.4513380699604233,0.19805356220924994
TRPC_THEMA_Chan_2017,0.5946576822453767,0.22964623246783675,0.3537070580734009,0.2554849224636091,0.5034208993477857,0.214738314680711,0.362486027758746,0.22509990229911567
UBC9_HUMAN_Weile_2017,0.6782590666812136,0.21055090453600933,0.5257843794541537,0.21310071622254856,0.4159979275555224,0.22298382274227163,0.42302849590995467,0.2153575867747707
UBE4B_HUMAN_Tsuboyama_2023_3L1X,0.6519187033651802,0.22269546256312103,0.40377794112985976,0.24290974474803614,0.34039600964909633,0.22652883412090824,0.387723201429467,0.2370160114329691
UBE4B_MOUSE_Starita_2013,0.5167323397418023,0.2318603563041828,0.5637687752211719,0.2034808597656206,0.2593586876668504,0.251146054538713,0.489735708193386,0.22061697592278273
UBR5_HUMAN_Tsuboyama_2023_1I2T,0.7761951728637146,0.16259259158508088,0.6649760414466296,0.17065799266924725,0.6640666170077935,0.1611006094427818,0.3647713529116888,0.22627953091248562
VG08_BPP22_Tsuboyama_2023_2GP8,0.7479952413301292,0.19207350017289077,0.6092198402901983,0.20789947545604004,0.2745043706073507,0.22898562071035256,0.4785332616614509,0.19592384671711008
VILI_CHICK_Tsuboyama_2023_1YU5,0.895084931365161,0.09967411959505264,0.8136856507201166,0.13650951456720323,0.4671634766984954,0.17870403577983585,0.27227756895945276,0.24587556165520202
VKOR1_HUMAN_Chiasson_2020_abundance,0.6513285435800817,0.20082553779442375,0.5031076464192723,0.21020182824694106,0.5554536918901176,0.20511142992346001,0.39498206347893666,0.2283269569151331
VKOR1_HUMAN_Chiasson_2020_activity,0.43841386263582,0.26187788936712897,0.44253168381551583,0.21958161706854257,0.4341358023768392,0.2137038922571389,0.5058820671778355,0.20961646853863497
VRPI_BPT7_Tsuboyama_2023_2WNM,0.6243068043068043,0.22940187266834836,0.4522460842438037,0.22491180416383721,0.4535908765906841,0.21421788650203447,0.5846603062648907,0.19049665711556826
YAIA_ECOLI_Tsuboyama_2023_2KVT,0.7659223306198808,0.17612611412946985,0.801467698307857,0.1461644001758615,0.57901312539791,0.18203787086308576,0.5246323338058566,0.18877081779766341
YAP1_HUMAN_Araya_2012,0.5281898422766677,0.24968750995306496,0.4231371420464301,0.23537986837846583,0.34140536262061894,0.2328211087650078,0.248308660780631,0.25347432916679036
YNZC_BACSU_Tsuboyama_2023_2JVD,0.8338521033599685,0.15296633941093968,0.7604539703836957,0.17488056117290193,0.3353713000439234,0.20695020222446914,0.40461362118071903,0.20176205631675473
